action,frame,input_number,x_inputs,y_inputs
pushup,33,17,334.9513539096765,577.9082737198795
pushup,34,1,81.17550097013775,32.28928899190512
pushup,34,2,69.5665218955592,32.57131219301924
pushup,34,3,68.88829147606565,27.891443258830776
pushup,34,4,71.44479416964346,32.36000019253149
pushup,34,5,71.87512849506578,28.266852923055858
pushup,34,6,83.28824896561471,26.714209131447664
pushup,34,7,84.93161787066543,16.962928061678532
pushup,34,8,98.1486029373972,42.39167178969785
pushup,34,9,99.49272958855879,13.549967135944346
pushup,34,10,103.41612096418413,40.08091737511124
pushup,34,11,106.45735623543722,22.375215575311167
pushup,34,12,111.70867593664872,27.044878288009993
pushup,34,13,116.58515796326753,21.090475460524626
pushup,34,14,146.89120777866296,22.03569347469334
pushup,34,15,139.42967866596422,13.60424162915868
pushup,34,16,178.2328813117847,29.486646871577218
pushup,34,17,180.09597941448814,18.583620370152484
pushup,35,1,84.2441451758669,35.53364915628423
pushup,35,2,69.76653918885347,35.46298341448179
pushup,35,3,70.45338279322574,26.302562433683597
pushup,35,4,75.630744800233,34.377503577876844
pushup,35,5,74.94591896994072,27.50885176893654
pushup,35,6,85.45804207785088,28.675135333592895
pushup,35,7,91.42630476700631,20.211138855849534
pushup,35,8,99.71215900621915,43.87647146201996
pushup,35,9,104.17206680565549,10.959678557981928
pushup,35,10,104.15096416808011,45.53181262815377
pushup,35,11,124.69327491626404,0.9879680687861531
pushup,35,12,113.22173110225744,25.986737254415388
pushup,35,13,119.2955003704941,21.136284417677814
pushup,35,14,149.78516160396106,22.455326897160507
pushup,35,15,142.12428712008293,14.522849476742195
pushup,35,16,180.0016783831412,28.43955433773446
pushup,35,17,182.09801105030795,20.434638500735897
pushup,36,1,85.74059469658032,31.13115860102341
pushup,36,2,71.40404818350808,31.98295267362062
pushup,36,3,70.95831486216763,26.701304507803943
pushup,36,4,77.27278190746641,28.748186995139648
pushup,36,5,75.46550750732422,24.166268289154488
pushup,36,6,87.71621034856427,28.982576033894098
pushup,36,7,87.97401160524602,15.273266360898138
pushup,36,8,99.8321787516276,44.11874902731487
pushup,36,9,103.50413941500479,8.507608202697153
pushup,36,10,97.45710540236088,44.99881272248083
pushup,36,11,120.2166748046875,14.344213680004106
pushup,36,12,111.70427556623491,28.04117392866922
pushup,36,13,117.86561129385964,12.274322342637596
pushup,36,14,145.79148275810374,24.009406600567754
pushup,36,15,139.15441011127672,15.554995416680928
pushup,36,16,178.93646164944298,28.337243906378355
pushup,36,17,181.1924280200088,19.412404255694653
pushup,37,1,83.69752448901795,27.88869801382376
pushup,37,2,71.10389709472656,28.552450658457694
pushup,37,3,70.95858523720189,21.86394886798169
pushup,37,4,76.03400514836896,25.08068005330983
pushup,37,5,76.47314038193016,19.283111004030324
pushup,37,6,85.36740219383908,31.574094674151148
pushup,37,7,85.66530595745957,12.732664946005613
pushup,37,8,96.18832906087239,36.89596186592963
pushup,37,9,106.16545693916186,3.3636170436361925
pushup,37,10,97.63198450991982,35.31776319589437
pushup,37,11,117.10647047611704,1.7385135579605353
pushup,37,12,111.57163578167295,25.61016404485128
pushup,37,13,117.5622853061609,9.674736766668948
pushup,37,14,147.96290481299684,21.48138232194581
pushup,37,15,143.5899513646176,14.7826947883865
pushup,37,16,178.45872151224236,26.42100807348713
pushup,37,17,180.35695845620674,17.166975006738603
pushup,38,1,277.6730152598598,1098.823477232182
pushup,38,2,269.0120630096971,1100.3023058587332
pushup,38,3,249.42118326822916,1114.6733516095633
pushup,38,4,234.1491913377193,1093.764453566218
pushup,38,5,219.1621479235197,1090.795835597361
pushup,38,6,230.48322577225534,1015.2097062343836
pushup,38,7,209.06046683328194,992.6278141686063
pushup,38,8,336.5330103824013,957.9289574847686
pushup,38,9,278.71461232503253,935.6740941928224
pushup,38,10,430.14649709065753,952.6705989440717
pushup,38,11,361.12877143056767,941.1510161685003
pushup,38,12,272.7756192391379,840.5142475976348
pushup,38,13,248.88518484015214,847.969850370944
pushup,38,14,269.75292138886033,907.2508027493496
pushup,38,15,234.6284712406627,874.9448771649096
pushup,38,16,365.3404128760622,902.295305600955
pushup,38,17,296.66012412623354,912.2209590314383
pushup,39,1,273.8812148780153,1100.109925870697
pushup,39,2,272.1516458611739,1100.7244996721615
pushup,39,3,249.22881544682016,1114.7785807648206
pushup,39,4,235.9725630910773,1094.7670018007043
pushup,39,5,216.7990513851768,1094.3006547675075
pushup,39,6,231.10327871222245,1020.5675213282105
pushup,39,7,192.01829207570927,992.875254569414
pushup,39,8,327.3692589475397,958.6007733882975
pushup,39,9,280.43131510416663,948.5860052871286
pushup,39,10,431.0504879867821,952.3901059671927
pushup,39,11,361.48384211356176,937.3769646902596
pushup,39,12,274.19404146964087,868.0598661959629
pushup,39,13,235.87869476853754,843.9133576208242
pushup,39,14,269.87942611962035,905.3369194105969
pushup,39,15,232.74816011127672,872.824363416022
pushup,39,16,364.9051385176809,902.2251385691915
pushup,39,17,280.18069618626646,899.7213293871508
pushup,40,1,273.11332836485747,1101.960506376536
pushup,40,2,265.9615958364386,1110.1529127875137
pushup,40,3,249.16026868318255,1114.8796243657157
pushup,40,4,234.4281594795093,1095.7945390181108
pushup,40,5,216.5889057360197,1092.7190914759892
pushup,40,6,234.07681381493282,1035.103840321335
pushup,40,7,194.19460229706345,990.5688921123058
pushup,40,8,334.8728353935375,974.5818884558118
pushup,40,9,278.40729362086245,943.9957534104814
pushup,40,10,484.7214601750959,953.94698645434
pushup,40,11,360.83669679206713,934.8952809194876
pushup,40,12,267.7193892629523,895.2769251277125
pushup,40,13,238.15904316149258,842.5314615172337
pushup,40,14,297.90974667197776,933.476442167819
pushup,40,15,233.67345843398778,908.8913341576533
pushup,40,16,362.582626677396,904.9749414918195
pushup,40,17,364.7547109503495,902.6296204883454
pushup,41,1,270.2201655873081,1103.5729820025842
pushup,41,2,259.83306282445005,1108.440960887228
pushup,41,3,251.22220223410088,1116.4474356944825
pushup,41,4,222.14155766001917,1094.1186533465182
pushup,41,5,212.7367012960869,1093.2290946901953
pushup,41,6,233.07140952662417,1016.8873748277913
pushup,41,7,191.84492144668312,999.6848988193541
pushup,41,8,327.7425478215803,959.0618034103744
pushup,41,9,278.71861641867116,937.6767078077936
pushup,41,10,485.08982608192844,937.9814544042648
pushup,41,11,359.08449863132677,936.6105864108066
pushup,41,12,269.7503555030153,868.5324220354429
pushup,41,13,240.25114360608552,844.3308534653529
pushup,41,14,270.84723221628286,927.8515036709338
pushup,41,15,238.31908911989444,928.2086228436473
pushup,41,16,362.853767328095,905.0127324817737
pushup,41,17,358.6857618365371,900.2114904932229
pushup,42,1,269.9627980014734,1108.1536390590772
pushup,42,2,260.84028210556295,1114.377791038087
pushup,42,3,248.3294249417489,1116.1782352242778
pushup,42,4,222.7189288222999,1096.8177902372095
pushup,42,5,212.0170037788257,1095.7583059956444
pushup,42,6,234.71493369654604,1031.0330597124382
pushup,42,7,191.90246515106736,1000.1481977715549
pushup,42,8,360.40873745031524,964.3467185949052
pushup,42,9,284.7198138320655,935.1494164691436
pushup,42,10,483.8627249734443,950.8411366524335
pushup,42,11,359.51698892994926,937.5287974964489
pushup,42,12,278.95793446323324,869.7955990777741
pushup,42,13,252.79009634988347,805.6546765898822
pushup,42,14,292.7446278354578,911.0190170304799
pushup,42,15,281.512909604792,714.1289714967826
pushup,42,16,364.5600208483244,899.3848939793264
pushup,42,17,325.1503526118764,584.3951208776868
pushup,43,1,265.36896153500203,1103.4906677714052
pushup,43,2,258.6812986407364,1107.6632045315496
pushup,43,3,246.07235021758495,1115.3935350332438
pushup,43,4,219.78849444472996,1096.3235159432118
pushup,43,5,212.8107807092499,1093.5599553754791
pushup,43,6,230.04290798254178,1020.7730767708618
pushup,43,7,189.3101099917763,991.3278519128004
pushup,43,8,331.7307361803557,958.5648782987062
pushup,43,9,294.94571351168446,947.0773435761869
pushup,43,10,443.8304017719469,934.1795003166073
pushup,43,11,358.06635112093204,960.2297970290251
pushup,43,12,277.99372890539337,867.4021391852923
pushup,43,13,251.67333502518503,806.8496072357613
pushup,43,14,294.2691388046532,909.9599654833823
pushup,43,15,289.7991948378713,695.0413073427967
pushup,43,16,362.52848307291663,897.6616435557571
pushup,43,17,321.6692178291187,558.673720093442
pushup,44,1,264.1022745768229,1103.4016085872254
pushup,44,2,256.5499088220429,1111.3395110983706
pushup,44,3,246.15588807223133,1115.3997214443712
pushup,44,4,232.33352393434757,1096.6191874876993
pushup,44,5,211.4458994279828,1092.5210126728505
pushup,44,6,207.1872095476117,1016.2676346811251
pushup,44,7,187.17689514160156,990.2820185215293
pushup,44,8,302.66366925155904,953.9642280503406
pushup,44,9,294.2811142770868,949.2045748690786
pushup,44,10,359.43878173828125,920.3645276239903
pushup,44,11,356.33799201563784,961.9128682031036
pushup,44,12,249.37157881887333,819.449565841491
pushup,44,13,251.09005041289745,800.5468295411761
pushup,44,14,244.1673733895285,836.6480113903768
pushup,44,15,292.82808881056934,697.1853146338907
pushup,44,16,257.7946244624623,777.8369715545421
pushup,44,17,321.07332463850054,563.1460033136808
pushup,45,1,264.14804157457854,1105.3732062482886
pushup,45,2,256.3286229183799,1110.0388592723166
pushup,45,3,247.62083354749177,1116.0245449571723
pushup,45,4,217.1619294819079,1097.78023468051
pushup,45,5,209.82486591004488,1092.9718492221728
pushup,45,6,205.0551364296361,1015.462738070535
pushup,45,7,186.99126260322436,989.8549977163626
pushup,45,8,288.99730648910787,933.4825262965926
pushup,45,9,292.5579910111009,930.7414969269835
pushup,45,10,357.9790589683934,918.9769598636021
pushup,45,11,355.2661925867984,935.2248333265591
pushup,45,12,251.88642267595256,819.0323527775876
pushup,45,13,252.20418561968884,804.2455974466046
pushup,45,14,284.24416190699526,762.9382685215293
pushup,45,15,307.79805233604026,661.4902926692565
pushup,45,16,319.927584999486,576.7997041432776
pushup,45,17,350.34730877792623,598.7886988294085
pushup,46,1,262.88930391010484,1108.65373024413
pushup,46,2,254.9909852680407,1113.3342723700198
pushup,46,3,247.72706416615267,1117.0892574648738
pushup,46,4,217.27236296001232,1099.9040146124714
pushup,46,5,210.16297524435478,1095.5498137792647
pushup,46,6,206.56351859109444,1015.9421942920831
pushup,46,7,186.83770296866433,997.8517015505203
pushup,46,8,332.77424862510276,956.9087257677728
pushup,46,9,292.38861301489044,947.3575333828211
pushup,46,10,480.7298171729372,935.0777880698932
pushup,46,11,356.8272752929152,959.9247826934513
pushup,46,12,253.37645681280839,818.4346227238499
pushup,46,13,256.92205328690375,806.2809547850493
pushup,46,14,298.08464585689075,719.4178985896533
pushup,46,15,309.4307313885605,664.4076855629193
pushup,46,16,326.13674498440923,573.9197325523686
pushup,46,17,346.34323655513293,572.5259643420985
pushup,47,1,263.50585535952916,1109.5502785288882
pushup,47,2,255.3054434793037,1113.1280083045249
pushup,47,3,247.81250535396106,1116.1133120015572
pushup,47,4,216.79847583436128,1099.0007070225927
pushup,47,5,209.20358825148196,1096.2292948427232
pushup,47,6,207.74759794536388,1019.0240552051957
pushup,47,7,185.23841857910156,991.4268769413592
pushup,47,8,335.84537439179,957.5053922187328
pushup,47,9,294.2845580452367,945.9357899460056
pushup,47,10,478.44421119020694,934.1736120618839
pushup,47,11,357.7585426129793,959.4726987005193
pushup,47,12,252.9504608689693,817.0328009481107
pushup,47,13,258.09841490628423,805.5641333088034
pushup,47,14,300.2543626751816,720.9531381696887
pushup,47,15,311.10498093722157,662.9561311652861
pushup,47,16,346.60418326394597,587.6216491498665
pushup,47,17,344.13821839449696,568.0261604835536
pushup,48,1,262.55901805141514,1107.4723677201705
pushup,48,2,254.03582388894597,1112.9848464347447
pushup,48,3,248.3785769813939,1115.0313144445681
pushup,48,4,216.903255529571,1097.8721579377257
pushup,48,5,211.57434296189692,1095.5717677171756
pushup,48,6,205.875622933371,1015.123313745037
pushup,48,7,184.90963450649326,991.2622905952645
pushup,48,8,292.80076411732455,927.4003235063834
pushup,48,9,294.127831542701,923.7295321645246
pushup,48,10,367.3442171331037,904.5817935270913
pushup,48,11,362.44754456637196,899.4698698914978
pushup,48,12,258.76691316303453,817.3901340447015
pushup,48,13,263.69562784830725,802.8241722215566
pushup,48,14,296.6616781134354,732.6449060178926
pushup,48,15,302.18389009174547,687.2210031532379
pushup,48,16,344.54231128358003,587.1080580311302
pushup,48,17,342.1510314941406,568.1961657888656
pushup,49,1,264.3499207078365,1108.0229155257393
pushup,49,2,253.1072944507264,1114.6451002875137
pushup,49,3,247.34509652121025,1115.1324255651868
pushup,49,4,217.5706722861842,1098.84934769011
pushup,49,5,210.40136638440583,1096.2019901338308
pushup,49,6,203.88448480974162,1013.1678649969194
pushup,49,7,185.82170452987938,998.4853634620157
pushup,49,8,291.8406512026201,927.7739188287239
pushup,49,9,293.58147838659454,923.3964119082865
pushup,49,10,361.3685755144086,922.4853809770331
pushup,49,11,361.26509950872054,898.8016799976896
pushup,49,12,261.8305969238281,816.9598849945236
pushup,49,13,286.11103794030976,804.3676303224261
pushup,49,14,279.21001902797764,751.9985029339659
pushup,49,15,290.28392590974505,739.7874693019236
pushup,49,16,332.45762072111427,581.7626792682092
pushup,49,17,353.66579022323873,606.7074735376164
pushup,50,1,264.2814997622841,1109.7412630814451
pushup,50,2,256.0828479967619,1119.517365003337
pushup,50,3,246.74722370348476,1116.935576891194
pushup,50,4,231.0930834318462,1101.0214788263495
pushup,50,5,209.02961396334462,1097.1770337743017
pushup,50,6,230.79657571357592,1019.6978646118565
pushup,50,7,185.74543333890145,998.6589312683974
pushup,50,8,358.14441346285633,961.626411763888
pushup,50,9,290.13388014676275,925.3698951077748
pushup,50,10,480.58507283528644,932.981931721916
pushup,50,11,358.3069449140314,947.4229212214625
pushup,50,12,288.62029493900764,863.5918942103642
pushup,50,13,289.5473252681264,802.0673817428806
pushup,50,14,260.46782911869514,871.129127661213
pushup,50,15,300.4693523206209,730.4163025504005
pushup,50,16,273.3940606368215,853.6091630482334
pushup,50,17,352.7394532320792,609.79925517054
pushup,51,1,264.64790076540226,1109.6754921853608
pushup,51,2,256.6061200593647,1117.216114992641
pushup,51,3,247.40582382469844,1116.046131213419
pushup,51,4,230.39700424462032,1099.7383662513157
pushup,51,5,208.72519576758668,1097.065951126951
pushup,51,6,232.44177299633358,996.7020472247655
pushup,51,7,185.4379379540159,999.6980604859067
pushup,51,8,316.1233738012481,931.4308499088684
pushup,51,9,290.3543251439145,926.8070377211973
pushup,51,10,378.83854648523163,904.1608073808015
pushup,51,11,357.2508422115393,945.8273201782628
pushup,51,12,290.8223470052083,832.6343094323316
pushup,51,13,266.3660042746025,799.1342072836802
pushup,51,14,317.57955718458743,857.2806508125898
pushup,51,15,298.4395572595429,688.170882660614
pushup,51,16,365.0470278555887,875.6625570107133
pushup,51,17,343.3354374400356,564.5152698863636
pushup,52,1,265.95384965863144,1110.275122150534
pushup,52,2,257.1091528106154,1118.0213578925075
pushup,52,3,248.2702154862253,1115.8520374110076
pushup,52,4,230.57573285019188,1097.909703249477
pushup,52,5,208.42407561185067,1096.868798881606
pushup,52,6,232.34477528354577,992.6972445000171
pushup,52,7,184.13242808559482,989.794669845932
pushup,52,8,313.0361873225162,930.2818687748152
pushup,52,9,295.8466379266036,942.4509866553617
pushup,52,10,358.90433595891585,922.5882101737917
pushup,52,11,355.42052954958194,939.0317801969597
pushup,52,12,283.11076649448324,801.991069747741
pushup,52,13,262.9697378058182,804.9116601348576
pushup,52,14,301.0058406361362,739.7240688244589
pushup,52,15,315.93472965976645,662.570926461528
pushup,52,16,348.14897236071135,608.621620270143
